order_id,order_date,customer_id,customer_name,city,country,product_id,product_name,category,quantity,unit_price
5383,2023-07-01,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,6,111.16
5384,2024-08-12,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,2,209.41
5385,2024-10-25,C002,John Miller,Hamburg,Germany,P005,4K Monitor,Electronics,2,1236.52
5386,2023-03-17,C003,Sofia Rossi,Milan,Italy,P004,Standing Desk,Furniture,1,625.0
5387,2023-03-12,C005,Maya Chen,Amsterdam,Netherlands,P001,Laptop Pro 14,Electronics,3,219.77
5388,2024-11-27,C001,Anna Schmidt,Berlin,Germany,P004,Standing Desk,Furniture,8,948.44
5389,2024-05-04,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,7,953.07
5390,2023-06-04,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,6,387.96
5391,2024-08-22,C002,John Miller,Hamburg,Germany,P004,Standing Desk,Furniture,2,820.25
5392,2024-10-13,C002,John Miller,Hamburg,Germany,P001,Laptop Pro 14,Electronics,3,583.36
5393,2024-05-24,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,6,635.78
5394,2024-09-12,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,5,1272.56
5395,2023-09-08,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,1,84.06
5396,2024-07-04,C004,Liam Dupont,Paris,France,P003,Office Chair,Furniture,4,865.45
5397,2023-03-16,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,4,1061.98
5398,2024-09-05,C002,John Miller,Hamburg,Germany,P002,Wireless Mouse,Accessories,5,670.1
5399,2023-05-10,C005,Maya Chen,Amsterdam,Netherlands,P004,Standing Desk,Furniture,7,928.59
5400,2024-11-05,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,5,177.34
5401,2024-08-06,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,8,633.78
5402,2023-05-23,C001,Anna Schmidt,Berlin,Germany,P003,Office Chair,Furniture,4,1381.04
5403,2024-11-14,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,2,1173.94
5404,2024-03-14,C001,Anna Schmidt,Berlin,Germany,P004,Standing Desk,Furniture,6,266.41
5405,2023-08-14,C004,Liam Dupont,Paris,France,P003,Office Chair,Furniture,3,660.85
5406,2023-10-14,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,3,744.58
5407,2023-09-12,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,4,1444.3
5408,2024-01-31,C004,Liam Dupont,Paris,France,P003,Office Chair,Furniture,7,488.17
5409,2024-03-27,C005,Maya Chen,Amsterdam,Netherlands,P004,Standing Desk,Furniture,7,408.76
5410,2023-10-13,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,7,260.62
5411,2023-01-23,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,6,1249.93
5412,2024-02-28,C003,Sofia Rossi,Milan,Italy,P004,Standing Desk,Furniture,3,489.48
5413,2024-06-30,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,7,507.31
5414,2023-02-25,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,3,1232.17
5415,2024-12-29,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,8,1316.83
5416,2024-12-20,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,4,1116.05
5417,2023-08-09,C001,Anna Schmidt,Berlin,Germany,P005,4K Monitor,Electronics,8,886.85
5418,2024-08-12,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,3,132.6
5419,2024-11-03,C001,Anna Schmidt,Berlin,Germany,P003,Office Chair,Furniture,7,1306.3
5420,2023-07-20,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,3,242.33
5421,2024-12-07,C003,Sofia Rossi,Milan,Italy,P004,Standing Desk,Furniture,8,836.4
5422,2024-08-03,C001,Anna Schmidt,Berlin,Germany,P003,Office Chair,Furniture,6,1459.39
5423,2024-06-16,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,6,196.42
5424,2023-08-24,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,8,60.74
5425,2024-04-08,C005,Maya Chen,Amsterdam,Netherlands,P005,4K Monitor,Electronics,3,163.07
5426,2024-10-22,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,4,309.78
5427,2024-02-09,C002,John Miller,Hamburg,Germany,P001,Laptop Pro 14,Electronics,5,492.07
5428,2023-07-21,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,8,42.33
5429,2024-06-16,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,3,1276.84
5430,2023-05-22,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,1,191.42
5431,2024-11-23,C002,John Miller,Hamburg,Germany,P001,Laptop Pro 14,Electronics,1,1339.73
5432,2023-09-17,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,5,211.59
5433,2023-08-06,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,4,1489.46
5434,2024-06-05,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,7,58.84
5435,2024-10-15,C002,John Miller,Hamburg,Germany,P005,4K Monitor,Electronics,7,760.68
5436,2023-12-10,C001,Anna Schmidt,Berlin,Germany,P002,Wireless Mouse,Accessories,7,37.87
5437,2024-09-05,C003,Sofia Rossi,Milan,Italy,P005,4K Monitor,Electronics,5,1338.71
5438,2023-10-14,C002,John Miller,Hamburg,Germany,P001,Laptop Pro 14,Electronics,6,1377.91
5439,2023-05-30,C005,Maya Chen,Amsterdam,Netherlands,P001,Laptop Pro 14,Electronics,2,1303.95
5440,2023-04-06,C003,Sofia Rossi,Milan,Italy,P005,4K Monitor,Electronics,6,1151.31
5441,2024-10-30,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,6,98.63
5442,2023-10-26,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,2,1350.91
5443,2024-06-27,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,8,533.85
5444,2024-06-20,C001,Anna Schmidt,Berlin,Germany,P005,4K Monitor,Electronics,1,344.69
5445,2024-10-15,C005,Maya Chen,Amsterdam,Netherlands,P005,4K Monitor,Electronics,1,446.62
5446,2023-09-05,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,5,115.62
5447,2024-06-05,C001,Anna Schmidt,Berlin,Germany,P003,Office Chair,Furniture,7,592.82
5448,2023-07-15,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,4,1254.62
5449,2023-08-11,C005,Maya Chen,Amsterdam,Netherlands,P001,Laptop Pro 14,Electronics,5,784.7
5450,2024-06-01,C004,Liam Dupont,Paris,France,P003,Office Chair,Furniture,8,496.59
5451,2023-01-13,C001,Anna Schmidt,Berlin,Germany,P002,Wireless Mouse,Accessories,1,946.09
5452,2024-04-03,C001,Anna Schmidt,Berlin,Germany,P004,Standing Desk,Furniture,6,587.61
5453,2023-02-06,C001,Anna Schmidt,Berlin,Germany,P004,Standing Desk,Furniture,8,834.65
5454,2024-04-18,C001,Anna Schmidt,Berlin,Germany,P005,4K Monitor,Electronics,1,253.28
5455,2023-04-16,C001,Anna Schmidt,Berlin,Germany,P004,Standing Desk,Furniture,4,738.51
5456,2024-02-03,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,2,564.58
5457,2024-08-05,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,7,191.41
5458,2024-08-16,C005,Maya Chen,Amsterdam,Netherlands,P004,Standing Desk,Furniture,7,671.85
5459,2023-03-09,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,4,260.75
5460,2023-12-07,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,6,1300.64
5461,2024-01-01,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,6,304.65
5462,2024-03-26,C005,Maya Chen,Amsterdam,Netherlands,P001,Laptop Pro 14,Electronics,6,647.42
5463,2023-09-03,C002,John Miller,Hamburg,Germany,P005,4K Monitor,Electronics,6,389.2
5464,2024-02-02,C002,John Miller,Hamburg,Germany,P005,4K Monitor,Electronics,3,441.38
5465,2024-12-18,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,2,715.48
5466,2023-12-05,C004,Liam Dupont,Paris,France,P003,Office Chair,Furniture,1,123.14
5467,2024-05-11,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,7,655.94
5468,2023-07-27,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,1,1226.81
5469,2024-04-18,C001,Anna Schmidt,Berlin,Germany,P002,Wireless Mouse,Accessories,6,326.65
5470,2024-07-27,C002,John Miller,Hamburg,Germany,P004,Standing Desk,Furniture,7,659.25
5471,2024-01-15,C002,John Miller,Hamburg,Germany,P003,Office Chair,Furniture,6,127.71
5472,2024-06-14,C001,Anna Schmidt,Berlin,Germany,P002,Wireless Mouse,Accessories,6,210.53
5473,2023-09-02,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,7,182.08
5474,2023-01-08,C001,Anna Schmidt,Berlin,Germany,P005,4K Monitor,Electronics,8,1231.82
5475,2023-01-09,C005,Maya Chen,Amsterdam,Netherlands,P005,4K Monitor,Electronics,8,209.47
5476,2024-05-01,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,3,1426.44
5477,2024-05-28,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,2,203.28
5478,2024-05-07,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,6,214.2
5479,2024-09-09,C005,Maya Chen,Amsterdam,Netherlands,P004,Standing Desk,Furniture,4,26.62
5480,2023-05-30,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,8,1363.42
5481,2023-10-13,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,3,1081.58
5482,2024-05-15,C002,John Miller,Hamburg,Germany,P002,Wireless Mouse,Accessories,5,1020.83
5483,2024-05-10,C002,John Miller,Hamburg,Germany,P001,Laptop Pro 14,Electronics,6,1114.82
5484,2024-12-29,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,2,1142.15
5485,2024-01-09,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,8,184.8
5486,2024-02-17,C005,Maya Chen,Amsterdam,Netherlands,P004,Standing Desk,Furniture,6,1163.52
5487,2024-09-16,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,5,85.02
5488,2023-09-30,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,4,312.29
5489,2023-10-16,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,6,249.7
5490,2024-04-14,C002,John Miller,Hamburg,Germany,P004,Standing Desk,Furniture,6,314.51
5491,2023-04-01,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,3,212.6
5492,2024-09-30,C005,Maya Chen,Amsterdam,Netherlands,P001,Laptop Pro 14,Electronics,5,384.72
5493,2023-10-19,C001,Anna Schmidt,Berlin,Germany,P004,Standing Desk,Furniture,1,558.72
5494,2023-04-27,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,7,98.85
5495,2023-12-03,C003,Sofia Rossi,Milan,Italy,P004,Standing Desk,Furniture,2,146.86
5496,2024-12-26,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,1,127.13
5497,2023-02-03,C002,John Miller,Hamburg,Germany,P004,Standing Desk,Furniture,1,70.33
5498,2023-08-02,C002,John Miller,Hamburg,Germany,P004,Standing Desk,Furniture,6,851.77
5499,2024-07-23,C003,Sofia Rossi,Milan,Italy,P004,Standing Desk,Furniture,6,906.86
5500,2024-05-27,C002,John Miller,Hamburg,Germany,P002,Wireless Mouse,Accessories,6,451.31
5501,2024-09-06,C002,John Miller,Hamburg,Germany,P003,Office Chair,Furniture,8,1344.29
5502,2024-04-28,C002,John Miller,Hamburg,Germany,P001,Laptop Pro 14,Electronics,5,866.42
5503,2024-12-28,C005,Maya Chen,Amsterdam,Netherlands,P001,Laptop Pro 14,Electronics,5,592.0
5504,2024-11-26,C005,Maya Chen,Amsterdam,Netherlands,P004,Standing Desk,Furniture,7,1283.27
5505,2023-04-04,C002,John Miller,Hamburg,Germany,P002,Wireless Mouse,Accessories,1,1317.98
5506,2023-05-30,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,7,649.34
5507,2023-12-08,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,5,604.45
5508,2024-05-25,C003,Sofia Rossi,Milan,Italy,P005,4K Monitor,Electronics,3,1483.04
5509,2023-02-05,C002,John Miller,Hamburg,Germany,P003,Office Chair,Furniture,1,83.11
5510,2023-03-30,C002,John Miller,Hamburg,Germany,P001,Laptop Pro 14,Electronics,7,1004.5
5511,2024-08-26,C003,Sofia Rossi,Milan,Italy,P004,Standing Desk,Furniture,1,496.45
5512,2023-05-27,C001,Anna Schmidt,Berlin,Germany,P005,4K Monitor,Electronics,6,437.71
5513,2023-07-27,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,7,1432.68
5514,2024-03-06,C001,Anna Schmidt,Berlin,Germany,P002,Wireless Mouse,Accessories,4,497.4
5515,2023-04-02,C002,John Miller,Hamburg,Germany,P004,Standing Desk,Furniture,4,1222.44
5516,2024-06-22,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,1,894.27
5517,2024-03-30,C005,Maya Chen,Amsterdam,Netherlands,P005,4K Monitor,Electronics,4,122.3
5518,2023-11-14,C005,Maya Chen,Amsterdam,Netherlands,P001,Laptop Pro 14,Electronics,1,1219.07
5519,2023-08-25,C005,Maya Chen,Amsterdam,Netherlands,P001,Laptop Pro 14,Electronics,3,801.92
5520,2024-09-06,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,2,519.28
5521,2023-08-24,C002,John Miller,Hamburg,Germany,P005,4K Monitor,Electronics,1,941.92
5522,2024-03-03,C001,Anna Schmidt,Berlin,Germany,P003,Office Chair,Furniture,4,959.2
5523,2024-02-08,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,4,1161.21
5524,2023-03-26,C002,John Miller,Hamburg,Germany,P005,4K Monitor,Electronics,1,779.97
5525,2023-12-24,C002,John Miller,Hamburg,Germany,P002,Wireless Mouse,Accessories,7,791.87
5526,2023-09-20,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,8,1343.84
5527,2023-08-14,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,6,1369.26
5528,2024-11-28,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,1,1469.73
5529,2024-09-19,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,4,37.34
5530,2024-09-25,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,4,916.87
5531,2024-08-21,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,3,164.63
5532,2024-09-12,C001,Anna Schmidt,Berlin,Germany,P003,Office Chair,Furniture,3,1009.22
5533,2023-12-31,C002,John Miller,Hamburg,Germany,P004,Standing Desk,Furniture,7,1106.83
5534,2024-03-13,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,7,1223.13
5535,2023-05-09,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,8,731.11
5536,2023-08-30,C005,Maya Chen,Amsterdam,Netherlands,P005,4K Monitor,Electronics,4,628.52
5537,2024-11-01,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,6,61.25
5538,2023-06-26,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,8,1388.37
5539,2024-03-21,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,3,652.04
5540,2024-12-05,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,1,865.57
5541,2024-02-09,C002,John Miller,Hamburg,Germany,P004,Standing Desk,Furniture,7,151.3
5542,2024-10-18,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,3,836.69
5543,2024-08-17,C005,Maya Chen,Amsterdam,Netherlands,P005,4K Monitor,Electronics,1,709.1
5544,2023-04-19,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,6,859.26
5545,2024-05-06,C002,John Miller,Hamburg,Germany,P003,Office Chair,Furniture,6,943.17
5546,2024-09-09,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,7,501.01
5547,2023-07-12,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,5,61.78
5548,2023-03-16,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,1,492.7
5549,2024-02-01,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,8,186.31
5550,2023-05-23,C003,Sofia Rossi,Milan,Italy,P004,Standing Desk,Furniture,4,868.19
5551,2023-04-06,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,7,542.61
5552,2023-04-27,C005,Maya Chen,Amsterdam,Netherlands,P005,4K Monitor,Electronics,8,143.41
5553,2024-10-29,C003,Sofia Rossi,Milan,Italy,P005,4K Monitor,Electronics,7,83.08
5554,2023-07-08,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,1,1084.64
5555,2024-04-02,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,3,796.21
5556,2023-02-20,C005,Maya Chen,Amsterdam,Netherlands,P004,Standing Desk,Furniture,6,968.19
5557,2023-01-19,C002,John Miller,Hamburg,Germany,P001,Laptop Pro 14,Electronics,3,894.73
5558,2023-01-14,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,3,526.35
5559,2023-02-06,C001,Anna Schmidt,Berlin,Germany,P005,4K Monitor,Electronics,7,1257.53
5560,2023-01-24,C004,Liam Dupont,Paris,France,P003,Office Chair,Furniture,3,868.14
5561,2023-07-05,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,6,245.12
5562,2023-08-04,C002,John Miller,Hamburg,Germany,P002,Wireless Mouse,Accessories,4,626.91
5563,2023-02-12,C001,Anna Schmidt,Berlin,Germany,P005,4K Monitor,Electronics,1,592.05
5564,2023-05-20,C001,Anna Schmidt,Berlin,Germany,P004,Standing Desk,Furniture,4,54.22
5565,2024-03-09,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,7,985.53
5566,2024-04-25,C002,John Miller,Hamburg,Germany,P003,Office Chair,Furniture,8,561.13
5567,2024-12-07,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,6,754.86
5568,2024-11-10,C001,Anna Schmidt,Berlin,Germany,P003,Office Chair,Furniture,5,601.77
5569,2024-05-22,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,7,1025.48
5570,2024-05-19,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,7,825.56
5571,2024-01-17,C002,John Miller,Hamburg,Germany,P003,Office Chair,Furniture,5,398.4
5572,2023-10-15,C002,John Miller,Hamburg,Germany,P003,Office Chair,Furniture,6,1093.72
5573,2024-06-10,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,7,547.06
5574,2024-07-29,C002,John Miller,Hamburg,Germany,P003,Office Chair,Furniture,4,1185.16
5575,2024-03-02,C002,John Miller,Hamburg,Germany,P003,Office Chair,Furniture,7,954.22
5576,2023-11-03,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,7,1468.49
5577,2024-11-09,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,4,252.53
5578,2023-01-05,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,6,798.67
5579,2024-10-28,C005,Maya Chen,Amsterdam,Netherlands,P005,4K Monitor,Electronics,5,384.46
5580,2024-10-26,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,4,993.91
5581,2024-03-16,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,4,1310.12
5582,2023-11-09,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,1,550.15
5583,2023-02-02,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,6,1491.93
5584,2023-06-19,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,5,616.32
5585,2023-06-26,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,8,315.68
5586,2024-04-02,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,1,1052.99
5587,2024-08-27,C002,John Miller,Hamburg,Germany,P004,Standing Desk,Furniture,3,1270.69
5588,2024-12-03,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,6,1008.76
5589,2023-05-22,C001,Anna Schmidt,Berlin,Germany,P002,Wireless Mouse,Accessories,1,118.57
5590,2023-02-09,C003,Sofia Rossi,Milan,Italy,P005,4K Monitor,Electronics,6,187.16
5591,2023-01-24,C002,John Miller,Hamburg,Germany,P001,Laptop Pro 14,Electronics,5,1488.87
5592,2023-12-18,C002,John Miller,Hamburg,Germany,P005,4K Monitor,Electronics,2,484.69
5593,2024-09-02,C002,John Miller,Hamburg,Germany,P001,Laptop Pro 14,Electronics,3,1365.56
5594,2024-09-27,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,4,1132.13
5595,2023-04-13,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,2,1201.29
5596,2024-08-12,C001,Anna Schmidt,Berlin,Germany,P002,Wireless Mouse,Accessories,4,993.81
5597,2023-07-09,C001,Anna Schmidt,Berlin,Germany,P003,Office Chair,Furniture,3,616.63
5598,2024-11-22,C004,Liam Dupont,Paris,France,P003,Office Chair,Furniture,3,838.26
5599,2023-02-22,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,6,188.74
5600,2023-07-17,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,8,354.58
5601,2023-03-24,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,6,456.52
5602,2024-10-02,C003,Sofia Rossi,Milan,Italy,P004,Standing Desk,Furniture,1,1202.32
5603,2023-03-22,C001,Anna Schmidt,Berlin,Germany,P005,4K Monitor,Electronics,4,503.16
5604,2023-11-17,C004,Liam Dupont,Paris,France,P003,Office Chair,Furniture,6,1247.48
5605,2024-03-03,C002,John Miller,Hamburg,Germany,P004,Standing Desk,Furniture,1,1387.61
5606,2023-04-21,C002,John Miller,Hamburg,Germany,P004,Standing Desk,Furniture,3,827.13
5607,2023-09-14,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,4,389.99
5608,2024-11-14,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,3,1272.64
5609,2023-06-20,C003,Sofia Rossi,Milan,Italy,P004,Standing Desk,Furniture,6,1445.9
5610,2024-03-10,C004,Liam Dupont,Paris,France,P003,Office Chair,Furniture,2,281.35
5611,2024-06-07,C001,Anna Schmidt,Berlin,Germany,P005,4K Monitor,Electronics,5,800.44
5612,2024-09-28,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,3,45.82
5613,2024-03-17,C001,Anna Schmidt,Berlin,Germany,P004,Standing Desk,Furniture,4,148.66
5614,2024-09-04,C002,John Miller,Hamburg,Germany,P001,Laptop Pro 14,Electronics,4,1386.35
5615,2023-03-02,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,7,1123.48
5616,2024-09-22,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,1,1075.61
5617,2023-05-09,C005,Maya Chen,Amsterdam,Netherlands,P005,4K Monitor,Electronics,3,1378.59
5618,2023-04-13,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,4,1023.13
5619,2024-06-27,C002,John Miller,Hamburg,Germany,P002,Wireless Mouse,Accessories,5,1177.93
5620,2023-12-19,C005,Maya Chen,Amsterdam,Netherlands,P005,4K Monitor,Electronics,1,480.15
5621,2024-01-14,C001,Anna Schmidt,Berlin,Germany,P003,Office Chair,Furniture,3,109.35
5622,2023-02-17,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,7,464.23
5623,2023-09-01,C002,John Miller,Hamburg,Germany,P005,4K Monitor,Electronics,3,1183.51
5624,2024-01-06,C001,Anna Schmidt,Berlin,Germany,P002,Wireless Mouse,Accessories,5,220.46
5625,2024-09-12,C003,Sofia Rossi,Milan,Italy,P004,Standing Desk,Furniture,7,713.17
5626,2023-10-27,C005,Maya Chen,Amsterdam,Netherlands,P001,Laptop Pro 14,Electronics,2,1084.54
5627,2023-07-18,C005,Maya Chen,Amsterdam,Netherlands,P001,Laptop Pro 14,Electronics,5,952.35
5628,2023-09-12,C001,Anna Schmidt,Berlin,Germany,P005,4K Monitor,Electronics,4,979.17
5629,2023-03-28,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,6,356.91
5630,2024-11-25,C001,Anna Schmidt,Berlin,Germany,P002,Wireless Mouse,Accessories,8,738.38
5631,2024-11-30,C001,Anna Schmidt,Berlin,Germany,P003,Office Chair,Furniture,1,626.8
5632,2024-02-04,C005,Maya Chen,Amsterdam,Netherlands,P001,Laptop Pro 14,Electronics,8,917.31
5633,2023-06-15,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,8,340.1
5634,2024-09-21,C005,Maya Chen,Amsterdam,Netherlands,P001,Laptop Pro 14,Electronics,7,233.35
5635,2024-09-25,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,8,362.17
5636,2023-09-10,C002,John Miller,Hamburg,Germany,P002,Wireless Mouse,Accessories,2,900.71
5637,2024-03-29,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,2,1185.6
5638,2023-04-27,C002,John Miller,Hamburg,Germany,P004,Standing Desk,Furniture,7,1172.57
5639,2024-11-29,C001,Anna Schmidt,Berlin,Germany,P003,Office Chair,Furniture,3,858.2
5640,2023-10-27,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,1,677.05
5641,2023-07-21,C003,Sofia Rossi,Milan,Italy,P005,4K Monitor,Electronics,2,575.41
5642,2023-01-11,C001,Anna Schmidt,Berlin,Germany,P003,Office Chair,Furniture,5,493.75
5643,2024-01-22,C002,John Miller,Hamburg,Germany,P001,Laptop Pro 14,Electronics,3,1169.77
5644,2023-02-05,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,8,843.55
5645,2023-06-24,C002,John Miller,Hamburg,Germany,P003,Office Chair,Furniture,6,1323.73
5646,2024-02-11,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,7,692.57
5647,2024-09-11,C001,Anna Schmidt,Berlin,Germany,P002,Wireless Mouse,Accessories,1,426.5
5648,2024-04-15,C002,John Miller,Hamburg,Germany,P003,Office Chair,Furniture,7,1035.15
5649,2023-05-30,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,2,816.29
5650,2023-09-07,C002,John Miller,Hamburg,Germany,P004,Standing Desk,Furniture,2,90.86
